win,champion name,champion primary type,champion secondary type,position,rel_goldEarned,rel_magicDamageDealt,rel_physicalDamageDealt,rel_totalDamageDealt,rel_totalDamageTaken,rel_totalHeal,rel_totalMinionsKilled,rel_visionScore,rel_wardsPlaced,rel_neutralMinionsKilled
False,Sejuani,Tank,Fighter,jg,0.1836463193614314,0.1964134305579108,0.1920346820494236,0.2015806586077533,0.2624506419135432,0.37970777175966747,0.054054054054054064,0.1282051282051282,0.09859154929577464,0.7266187050359713
False,Gangplank,Fighter,,top,0.2319052944125245,0.05063309027188966,0.3550441291475813,0.2533639016256773,0.2508424469206756,0.30419448293235923,0.2594594594594595,0.14102564102564102,0.16901408450704225,0.0
False,Taliyah,Mage,Support,mid,0.2286468977750357,0.7195560831307821,0.02920507587379527,0.2726152563568153,0.16123297016807592,0.05132888273082252,0.3040540540540541,0.2692307692307692,0.2112676056338028,0.2733812949640288
True,Leona,Tank,Support,sup,0.1512313084469749,0.033350988302643735,0.032498699801367235,0.03579774581751639,0.19604707302353647,0.11784465145271325,0.0830367734282325,0.334841628959276,0.4606741573033708,0.0
True,Ryze,Mage,Fighter,top,0.202764130584508,0.4968080191124434,0.03927226472670765,0.3389812144833064,0.20382216857775096,0.20819337188766146,0.28825622775800713,0.2081447963800905,0.19101123595505606,0.06382978723404255
True,Ezreal,Marksman,Mage,adc,0.2326706154246445,0.06878113096982127,0.4576918497910283,0.17485569673601772,0.15178032589016294,0.06815112373168958,0.3179122182680901,0.1176470588235294,0.1348314606741573,0.0851063829787234
True,Kayn,Fighter,Assassin,jg,0.2007744463320936,0.013827221708850774,0.4382389984397617,0.151544519557354,0.26058137195735265,0.4272258198566333,0.03795966785290629,0.15384615384615385,0.06741573033707865,0.8297872340425532
True,Aurelion Sol,Mage,Fighter,mid,0.2125594992117789,0.3872326399062409,0.03229818724113515,0.2988208234058055,0.18776906055119694,0.1785850330713024,0.27283511269276395,0.18552036199095026,0.14606741573033707,0.02127659574468085
True,Galio,Tank,Mage,mid,0.1909941998989194,0.6562346660385876,0.027757829165403255,0.23430682595785016,0.20438617401668646,0.07519717160728855,0.2693877551020408,0.18181818181818185,0.19696969696969696,0.0784313725490196
True,Caitlyn,Marksman,,adc,0.2474068012803543,0.0570079883805374,0.4202667262465223,0.2778722950109549,0.1154072308303536,0.1411476747348382,0.3489795918367347,0.10909090909090907,0.09090909090909093,0.0392156862745098
True,Irelia,Fighter,Assassin,top,0.19691463502683448,0.012218100453394573,0.2522994100530367,0.17449415841646315,0.2385061581247517,0.287734566222464,0.2551020408163265,0.09090909090909093,0.07575757575757576,0.0392156862745098
True,Shen,Tank,,sup,0.1831484200139588,0.044338456103161984,0.07214482160620908,0.0906465606539058,0.23011521652761224,0.20471852053304326,0.08979591836734692,0.3090909090909091,0.3181818181818182,0.0392156862745098
True,Skarner,Fighter,Tank,jg,0.1815359437799331,0.23020078902431845,0.22753121292882866,0.2226801599608259,0.21158522050059594,0.29120206690236605,0.036734693877551024,0.3090909090909091,0.3181818181818182,0.8039215686274509
False,Jayce,Fighter,Marksman,top,0.22363780102164926,0.06176194225055235,0.4333200783516694,0.2335308435731952,0.2539422206276801,0.06883365200764817,0.30876494023904383,0.29464285714285715,0.3088235294117647,0.0380952380952381
False,Leona,Tank,Support,sup,0.13269277548041838,0.02895725931381263,0.0337854754856478,0.04625720270684738,0.20824150479216846,0.16566511881999454,0.07569721115537849,0.4107142857142857,0.36764705882352944,0.0
False,Ezreal,Marksman,Mage,adc,0.2240938944295792,0.062301597379180736,0.4102343186203037,0.2141169791374371,0.1828882852408044,0.14517891286533735,0.3247011952191235,0.09821428571428573,0.1176470588235294,0.0
False,Xerath,Mage,Assassin,mid,0.17702505473120894,0.3754856896157656,0.03429358311609891,0.2081688321010696,0.13072967385919054,0.012018574160065557,0.26294820717131473,0.10714285714285714,0.1176470588235294,0.0
False,Evelynn,Assassin,Mage,jg,0.24255047433714425,0.4714935114406888,0.08836654442628021,0.2979261424814508,0.22419831548015648,0.6083037421469544,0.027888446215139442,0.08928571428571429,0.08823529411764706,0.961904761904762
False,Sion,Tank,Fighter,top,0.2073452043707001,0.2179257099744358,0.17198948578938722,0.2038168551038409,0.19654708852452074,0.1310805792796138,0.3203026481715006,0.101010101010101,0.09016393442622953,0.0
False,Ekko,Assassin,Fighter,mid,0.19736948603804128,0.3358799874010211,0.07560922183889163,0.2427551920455457,0.269341914449937,0.08297231505549367,0.27994955863808324,0.1919191919191919,0.2377049180327869,0.0425531914893617
False,Nidalee,Assassin,Fighter,jg,0.2223593686766492,0.3069267525643561,0.1432944526586715,0.2721578061101756,0.2442019244000805,0.4951520402690102,0.05800756620428753,0.2272727272727273,0.20491803278688525,0.8297872340425532
False,Janna,Support,Mage,mid,0.14593282072035613,0.031744055162040936,0.024314112042056843,0.031583674123967606,0.11654370124165088,0.10801666872962826,0.034047919293820936,0.35353535353535354,0.3524590163934426,0.0
False,Varus,Marksman,Mage,,0.2269931201942533,0.10752349489814604,0.5847927276709928,0.2496864726164702,0.17336537138381092,0.18277839666625406,0.3076923076923077,0.12626262626262627,0.11475409836065575,0.1276595744680851
True,Karma,Mage,Support,sup,0.15755664178611534,0.055014415182164544,0.022685224196107023,0.047797809799946224,0.1044397361774458,0.15589887640449435,0.037514654161781937,0.3880597014925373,0.4631578947368421,0.0
True,Singed,Tank,Fighter,top,0.20178017042076754,0.3150084846491392,0.05021010943275949,0.20367116478821048,0.24208472486563484,0.02631900341963849,0.2895662368112544,0.11442786069651742,0.15789473684210525,0.0
True,Xayah,Marksman,,adc,0.22437083030583266,0.05586661782698293,0.6230999476100281,0.2819239461388096,0.14124800995918171,0.16408158280410354,0.32708089097303633,0.16417910447761194,0.10526315789473684,0.13513513513513514
True,Sejuani,Tank,Fighter,jg,0.17682805997754145,0.12170550169070027,0.22354031646473926,0.1698763924919884,0.3057181503692797,0.4066927210552027,0.037514654161781937,0.16417910447761194,0.10526315789473684,0.7027027027027027
True,Corki,Marksman,,mid,0.23946429750974305,0.452404980651013,0.08046440229636605,0.2967306867810454,0.2065093786284579,0.2470078163165608,0.3083235638921454,0.1691542288557214,0.16842105263157894,0.16216216216216214
False,Caitlyn,Marksman,,adc,0.2550821312432252,0.16876772231901882,0.4640096019621401,0.2712642889018571,0.15392231378510282,0.1816338830749,0.36014851485148514,0.17365269461077845,0.1095890410958904,0.17222222222222222
False,Braum,Support,Tank,sup,0.1239556407904611,0.02802339268466152,0.01862728470600514,0.19720915862826546,0.1802944235538843,0.2145635855569558,0.05074257425742575,0.281437125748503,0.3013698630136986,0.022222222222222227
False,Viktor,Mage,,mid,0.2622696573000917,0.5748631130408316,0.02996699325514344,0.2262515304429417,0.160152812224978,0.2885869267437401,0.28465346534653463,0.1497005988023952,0.2054794520547945,0.11666666666666667
False,Gnar,Fighter,Tank,mid,0.183740515300592,0.07575291709759271,0.346487325670898,0.18103166157472567,0.2516101288103048,0.007122897375486274,0.2797029702970297,0.12574850299401194,0.136986301369863,0.07222222222222223
False,Skarner,Fighter,Tank,jg,0.17495205536562994,0.15259285485789534,0.14090879440581336,0.12424336045221013,0.2540203216257301,0.30809270724891785,0.02475247524752476,0.2694610778443114,0.2465753424657534,0.6166666666666667
True,Katarina,Assassin,Mage,mid,0.2070975957776517,0.4589386170715112,0.04343701589180345,0.20650783227205985,0.190216132128554,0.13355048859934854,285.0,0.13725490196078433,0.15151515151515152,0.0
True,Kog'Maw,Marksman,Mage,adc,0.21799100909830155,0.2526036341192262,0.2751243088312939,0.26136989131477395,0.1439612087511998,0.24795183101372026,0.29875,0.20261437908496727,0.16666666666666666,0.1901840490797546
True,Tahm Kench,Support,Tank,sup,0.14690765147214507,0.05279028521924068,0.024554257831311318,0.04979598462321717,0.19858173633866216,0.18621064060803474,0.07375,0.4117647058823529,0.42424242424242425,0.0
True,Sejuani,Tank,Fighter,jg,0.1867223100173374,0.2305141085179085,0.2147859335201592,0.2120328490581352,0.26751729388011786,0.3100384957062481,35.0,0.1176470588235294,0.060606060606060615,0.7607361963190185
True,Camille,Fighter,Tank,top,0.2412814336345644,0.005153355072113508,0.4420984839254321,0.2702934427318139,0.19972362890146625,0.1222485440726483,0.3075,0.13071895424836602,0.19696969696969696,0.049079754601227016
True,Alistar,Tank,Support,sup,0.14264335372899656,0.016901157437202347,0.028900401596680458,0.034681702637724486,0.16347323383369347,0.20827340045815354,0.05075445816186557,0.31007751937984496,0.3934426229508197,0.0
True,Sejuani,Tank,Fighter,jg,0.19265377256625432,0.13832150153301848,0.24185179343452115,0.19771050474294413,0.29567992215560296,0.18256885621437324,0.037037037037037035,0.13953488372093026,0.08196721311475409,0.7697841726618705
True,Vladimir,Mage,Tank,mid,0.20144348254371167,0.3084023934230372,0.056126472622268594,0.1909474177304134,0.27341413505430506,0.4873208672952961,0.26886145404663925,0.15503875968992248,0.16393442622950818,0.0
True,Galio,Tank,Mage,mid,0.20428498361401048,0.4527569579896831,0.01828013087279536,0.2440652921198928,0.15219724396491274,0.06264983218794949,0.31550068587105623,0.17829457364341084,0.21311475409836064,0.05755395683453238
True,Caitlyn,Marksman,,adc,0.25897440754702683,0.08361798961705892,0.6548412014737345,0.3325950827690252,0.11523546499148575,0.0591870438442278,0.3278463648834019,0.21705426356589147,0.14754098360655735,0.17266187050359713
False,Kog'Maw,Marksman,Mage,adc,0.2196941439761283,0.2765823979393576,0.19699451251712446,0.13508442284376654,0.1217570103775668,0.08373564175129015,0.29178885630498536,0.11666666666666667,0.1323529411764706,0.12698412698412698
False,Braum,Support,Tank,sup,0.13001545265625833,0.040518935482796524,0.018547998255026368,0.22045069254549174,0.2091935305807021,0.1947727651073748,0.0689149560117302,0.43333333333333335,0.4117647058823529,0.0
False,Ryze,Mage,Fighter,mid,0.1972611498907657,0.4282938635934672,0.028271634229035444,0.3097310645623501,0.20829653345109286,0.10079906775428668,0.2727272727272727,125.0,0.16176470588235295,0.031746031746031744
False,Gangplank,Fighter,,top,0.2632812916289231,0.030354505989852225,0.5442174788192345,0.19988951813109807,0.2051639434753809,0.16247711003828866,0.3167155425219941,0.08333333333333333,0.1323529411764706,0.015873015873015872
False,Jax,Fighter,Assassin,jg,0.18974796184792456,0.2242502969945264,0.21196837617957925,0.13484430191729346,0.2555889821152572,0.4582154153487598,0.04985337243401759,0.2416666666666667,0.16176470588235295,0.8253968253968254
False,Camille,Fighter,Tank,sup,0.1957846622651092,0.0718592082414688,0.3174982721776916,0.10885557996295818,0.2846195213767141,0.5673601067971966,0.028497409326424868,0.41818181818181815,0.3684210526315789,0.9344262295081968
False,Alistar,Tank,Support,sup,0.15502793296089384,0.08674614168926698,0.01945488199172234,0.02222294008700521,0.18968232627818526,0.20658582712203805,0.046632124352331605,0.2727272727272727,0.2368421052631579,0.06557377049180327
False,Ryze,Mage,Fighter,sup,0.1947265955645844,0.5880046046085107,0.05463096098696388,0.406068828875393,0.1935236046556294,0.02658805206363333,0.27202072538860106,0.09090909090909093,0.13157894736842105,0.0
False,Darius,Fighter,Tank,sup,0.21521076688674454,0.0,0.3275553896140005,0.3587435930568118,0.19930472861368265,0.054844810323729,0.3056994818652849,0.14545454545454545,0.15789473684210525,0.0
False,Tristana,Marksman,Assassin,sup,0.2392500423226681,0.2533900454607535,0.28086049522962164,0.10410905801783177,0.13286981907578846,0.14462120369340306,0.3471502590673575,0.07272727272727272,0.10526315789473684,0.0
True,Jarvan IV,Tank,Fighter,sup,0.24731299533166864,0.07477940400522774,0.5093851818164827,0.3227443016935749,0.32745259686727124,0.4447263807832191,0.029723991507430998,0.25806451612903225,0.2790697674418605,1.0
True,Sion,Tank,Fighter,sup,0.1704483769406145,0.27442385277906306,0.09526598097421488,0.1645254036230573,0.2241824677109096,0.34458259325044405,0.2547770700636943,0.08064516129032258,0.09302325581395347,0.0
True,Galio,Tank,Mage,sup,0.22304852893279767,0.5455600743572884,0.02756683009487973,0.2400392732439297,0.2083814234679857,0.03645436860356931,0.31210191082802546,0.1935483870967742,0.18604651162790686,0.0
True,Varus,Marksman,Mage,sup,0.2094235153620671,0.06938119474953121,0.3105987453198687,0.1957127825696497,0.1277548777136576,0.09363105810707943,0.32696390658174096,0.12903225806451613,0.13953488372093026,0.0
True,Braum,Support,Tank,sup,0.149766583432852,0.03585547410888959,0.05718326179455392,0.07697823886978843,0.11222863424017587,0.08060559925568808,0.07643312101910828,0.3387096774193548,0.3023255813953488,0.0
True,Shen,Tank,,sup,0.17227203320151913,0.024432150646310973,0.04832848707882964,0.05070838885260619,0.1421436700810069,0.2264212768281361,0.08280254777070062,0.3017751479289941,0.2608695652173913,0.02666666666666667
True,Galio,Tank,Mage,mid,0.216162248933088,0.6201180913878398,0.013688147971513277,0.2441884211228676,0.15098078596773112,0.022991644366774068,0.3343949044585987,0.2071005917159764,0.2826086956521739,0.08
True,Caitlyn,Marksman,,adc,0.210739595160722,0.07196659396776424,0.39030440647321984,0.2593853687928779,0.14824931378456185,0.16727650046420184,0.3184713375796178,0.17159763313609466,0.14130434782608695,0.05333333333333334
True,Sejuani,Tank,Fighter,jg,0.19658588152382445,0.2498696739188255,0.21016254230833567,0.2243713263764905,0.3190466626497958,0.4040740538474141,0.01751592356687898,0.17159763313609466,0.14130434782608695,0.8133333333333334
True,Gangplank,Fighter,,top,0.2042402411808465,0.03361349007925953,0.3375164161681016,0.2213464948551579,0.2395795675169043,0.17923652449347388,0.24681528662420385,0.14792899408284024,0.17391304347826084,0.02666666666666667
False,Olaf,Fighter,Tank,jg,0.20351372469941773,0.08326707877005028,0.33768720217835263,0.1354677858797336,0.29242832403309604,0.19596433918606235,0.03431372549019608,0.2773109243697479,0.25,0.8032786885245902
False,Zoe,Mage,Support,mid,0.2098152395835959,0.4198535111605812,0.06642368202102715,0.34680907237595976,0.152311429670964,0.009936028310875188,0.30392156862745096,0.15126050420168066,0.2083333333333333,0.06557377049180327
False,Xayah,Marksman,,adc,0.23106394777304465,0.005088350460137942,0.5244639210347175,0.15757306049793005,0.15926255532037714,0.040254525656730634,0.3431372549019608,0.12605042016806722,0.1527777777777778,0.09836065573770493
False,Soraka,Support,Mage,sup,0.13863332745191945,0.06397209357794519,0.011147038801906059,0.02073075467949189,0.10050269386184336,0.375051041241323,0.0392156862745098,0.2605042016806723,0.2083333333333333,0.0
False,Vladimir,Mage,Tank,top,0.21697376049202227,0.4278189660312854,0.060278155963996674,0.3394193265668847,0.29549499711371946,0.3787940656050088,0.2794117647058824,0.18487394957983194,0.18055555555555555,0.032786885245901634
False,Ryze,Mage,Fighter,sup,0.2252041152564713,0.6163289440340882,0.05399954838157085,0.5323493258464584,0.18631172147268896,0.06642527156948433,0.3050108932461873,175.0,0.1875,0.14457831325301204
False,Taric,Support,Fighter,sup,0.13107311536630908,0.04481590284099975,0.03891705015300522,0.033793769759466616,0.1239605258617715,0.2720064926957173,0.05882352941176471,0.2875,0.3125,0.0
False,Tristana,Marksman,Assassin,,0.2220554314795153,0.1962514195613204,0.34652370607426786,0.1625214633843034,0.10524136503226253,0.11418404295167935,0.3594771241830065,0.1625,0.16666666666666666,0.012048192771084338
False,Camille,Fighter,Tank,sup,0.2291582762786951,0.002975212816878936,0.40332640332640335,0.13083696437197778,0.18051482005451847,0.05100511924085404,0.2679738562091503,0.1875,0.14583333333333334,0.04819277108433735
False,Nunu,Support,Fighter,sup,0.19250906161900927,0.13962852074671273,0.15723329206475273,0.14049847663779372,0.4039715675787585,0.496379073542265,0.008714596949891068,0.1875,0.1875,0.7951807228915663
True,Ezreal,Marksman,Mage,,0.237643655067106,0.10529281880248703,0.3769682507539146,0.2588573695055609,0.14534468045849766,0.05626079008835178,0.3557312252964427,0.2,0.1851851851851852,0.04395604395604396
True,Poppy,Tank,Fighter,sup,0.2027378177824212,0.15703846047246425,0.22191633873889646,0.19775304812178945,0.2432482298946009,0.0,0.2134387351778656,0.2111111111111111,0.2037037037037037,0.04395604395604396
True,Olaf,Fighter,Tank,sup,0.2013180101261753,0.1321403165159228,0.3107441725547717,0.2566129973654425,0.32648354436218546,0.4401340509799939,0.03359683794466403,0.2,0.2222222222222222,0.7802197802197802
True,Braum,Support,Tank,sup,0.137721342655844,0.03728716475272771,0.029056498442913206,0.05103044413415928,0.13076869854009548,0.2117396161267391,0.06521739130434782,0.2,0.2037037037037037,0.0
True,Cassiopeia,Mage,,sup,0.22057917436845348,0.5682412394563983,0.06131473950950396,0.2357461408730479,0.1541548467446205,0.2918655428049152,0.3320158102766799,0.18888888888888888,0.1851851851851852,0.13186813186813187
True,Tahm Kench,Support,Tank,mid,0.13801379706812306,0.047035494513208084,0.021008808118714844,0.049517515671426315,0.24250431245076826,0.2882177613387438,0.08258928571428571,0.30701754385964913,0.3148148148148148,0.02051282051282052
True,Galio,Tank,Mage,mid,0.2242742167289451,0.6215985399751983,0.012297021658003743,0.2568297612727154,0.1708927022364918,0.1380759148202679,0.2924107142857143,0.05263157894736842,0.08333333333333333,0.15897435897435894
True,Varus,Marksman,Mage,,0.2232538085656798,0.13078511429841594,0.2539527636886039,0.19675324372910089,0.16576761623675104,0.16802528099974862,0.2957589285714285,0.16666666666666666,0.12037037037037035,0.11282051282051282
True,Skarner,Fighter,Tank,jg,0.16008910606496118,0.15418879711738692,0.15541533860787327,0.1543402632240758,0.24772910829486194,0.2218910475096061,0.02790178571428572,0.20175438596491227,0.2222222222222222,0.6564102564102564
True,Gangplank,Fighter,,top,0.2543690715722909,0.04639205409579073,0.5573260679268043,0.3425592161026816,0.17310626078112692,0.1837899953316336,0.3013392857142857,0.2719298245614035,0.25925925925925924,0.05128205128205128
False,Alistar,Tank,Support,sup,0.12897778444911434,0.017938089060996684,0.020142976974057085,0.032084190729219635,0.1845905704882574,0.1698735199138859,0.056969696969696976,0.2857142857142857,0.3771929824561404,0.0
False,Caitlyn,Marksman,,adc,0.2506191834283999,0.13998171487652755,0.6950668409796794,0.3445959629576653,0.15498932490513614,0.14407292787944026,0.3951515151515152,0.1991341991341992,0.12280701754385966,0.14516129032258066
False,Corki,Marksman,,mid,0.2701891323926749,0.4180208986515918,0.1022564970641356,0.2864847028300083,0.20277086305111924,0.14743675995694294,0.30303030303030304,0.18614718614718606,0.12280701754385966,0.14516129032258066
False,Nidalee,Assassin,Fighter,jg,0.1899016811768237,0.27022971284697456,0.1037187615715376,0.20972764905234445,0.2552326611286699,0.4692882131324004,0.04606060606060607,0.22943722943722944,0.2368421052631579,0.7096774193548387
False,Karma,Mage,Support,top,0.16031221855298708,0.15382958456390938,0.07881492341059028,0.1271074944307623,0.2024165804268173,0.06932857911733048,0.1987878787878788,0.09956709956709957,0.14035087719298245,0.0
False,Camille,Fighter,Tank,top,0.2394399961643573,0.01079947293408987,0.31361308585877096,0.24317459097787025,0.2549494443400625,0.17510355192258348,0.296448087431694,0.08333333333333333,0.14563106796116504,0.07222222222222223
False,Kassadin,Assassin,Mage,mid,0.1847980693931693,0.4778874337806223,0.04031615302869288,0.16546629704936636,0.21115773505076446,0.1370550932883692,0.2363387978142077,0.0875,0.04854368932038835,0.0
False,Shyvana,Fighter,Tank,jg,0.17611992776206228,0.4320058084814586,0.17314210854190334,0.2464831189710611,0.24787930662547056,0.3277005974854294,0.06147540983606557,175.0,0.13592233009708735,0.8277777777777777
False,Rakan,Support,,sup,0.1651723641942753,0.04968940758867346,0.015173238301146984,0.028030132873084927,0.13512591943104876,0.20534437887174226,0.030054644808743168,0.43333333333333335,0.5145631067961165,0.0
False,Xayah,Marksman,,adc,0.2344696424861357,0.02961787721515584,0.4577554142694858,0.3168458601286174,0.15088759455265374,0.15479637843187566,0.3756830601092896,0.22083333333333333,0.1553398058252427,0.1
True,Lucian,Marksman,,,0.19812411328884447,0.020391789041885367,0.3222880569542267,0.1501555379311195,0.12148477181381673,0.04609681029658647,0.2648125755743652,0.08264462809917356,0.08571428571428573,0.07339449541284404
True,Skarner,Fighter,Tank,jg,0.1828464084914088,0.21263624189893945,0.18617179062019867,0.15140970375879909,0.21474676475969945,0.17283156127588134,0.04836759371221282,0.19421487603305784,0.16428571428571428,0.7981651376146789
True,Tahm Kench,Support,Tank,top,0.1227865062266828,0.0383115892486849,0.01146804691421878,0.14347459821080016,0.20149032424963248,0.07434247341913823,0.049576783555018135,0.3016528925619835,0.35714285714285715,0.0
True,Gangplank,Fighter,,top,0.2367190373600967,0.03017521456863088,0.4502182941113833,0.2148601391417265,0.1894705626257973,0.12404868494683828,0.2962515114873035,0.18181818181818185,0.19285714285714287,0.027522935779816515
True,Vladimir,Mage,Tank,mid,0.25952393463296725,0.6984851652418594,0.02985381139997262,0.3401000209575548,0.27280757655105403,0.5826804700615557,0.34099153567110035,0.2396694214876033,0.2,0.10091743119266056
False,Xayah,Marksman,,adc,0.21261083743842368,0.005571979819715217,0.4444566088777604,0.15159922317783678,0.1845175834084761,0.16341834149636886,0.2833914053426249,0.16071428571428573,0.14102564102564102,0.027586206896551724
False,Tahm Kench,Support,Tank,sup,0.1477832512315271,0.02770845230845925,0.01830433293190704,0.1405742369081119,0.17748422001803427,0.16662725890896807,0.05226480836236934,0.30952380952380953,0.4230769230769231,0.0
False,Sejuani,Tank,Fighter,jg,0.2030935960591133,0.1894157624557097,0.2687554960675526,0.1634021640045975,0.3028944995491434,0.23283229184259416,0.05691056910569105,0.17857142857142858,0.07692307692307693,0.8689655172413793
False,Malzahar,Mage,Assassin,mid,0.2315270935960591,0.51385580372496,0.040786560106230815,0.3676429788751932,0.0772317403065825,0.012599223104205371,0.3252032520325203,0.2023809523809524,0.19230769230769232,0.09655172413793103
False,Sion,Tank,Fighter,top,0.20498522167487684,0.26344800169115584,0.2276970020165492,0.17678139703426055,0.2578719567177637,0.4245228846478635,0.28222996515679444,0.1488095238095238,0.16666666666666666,0.006896551724137931
True,Ryze,Mage,Fighter,mid,0.2102348857857777,0.4167339847779962,0.04314434081557985,0.3684977664606908,0.16380301258408547,0.1221613394216134,0.30612244897959184,0.14912280701754385,0.15833333333333333,0.13333333333333333
True,Ezreal,Marksman,Mage,adc,0.2321575591250303,0.08928084791622057,0.5291801195190993,0.226284422298076,0.20250482273331533,0.07339421613394216,0.3349339735894358,0.14473684210526316,0.10833333333333334,0.04444444444444445
True,Rakan,Support,,sup,0.14803454677536526,0.02574309462168844,0.027241624997592927,0.02167905082811077,0.12143292652453347,0.21747336377473364,0.025210084033613446,0.2850877192982456,0.3,0.022222222222222227
True,Jax,Fighter,Assassin,jg,0.2233594317539753,0.17331088314873572,0.3325673498469103,0.2160452634698335,0.27852909132707626,0.3191476407914764,0.060024009603841535,0.3026315789473684,0.31666666666666665,0.7777777777777778
True,Maokai,Tank,Mage,top,0.1862135765598515,0.294931189535359,0.06786656482081764,0.16749349694328894,0.23373014683098944,0.2678234398782344,0.2737094837935174,0.11842105263157895,0.11666666666666667,0.022222222222222227
False,Gangplank,Fighter,,sup,0.2267681933553055,0.06174799875587277,0.2973636282871357,0.2351567953554549,0.2207056467550262,0.15648754914809962,0.2309368191721133,0.1518987341772152,0.1836734693877551,0.030927835051546393
False,Shen,Tank,,sup,0.13717467894078872,0.020086106700279927,0.03169976012793177,0.05772495107893361,0.1689283549840584,0.14482306684141547,0.07407407407407407,0.35443037974683544,0.3877551020408163,0.0
False,Varus,Marksman,Mage,sup,0.2494601659279464,0.15443547727012294,0.2801283759772566,0.2403864859607029,0.1391004189612922,0.1926605504587156,0.3812636165577342,0.16455696202531644,0.14285714285714285,0.020618556701030927
False,Shaco,Assassin,,sup,0.19070348903284465,0.142321606888536,0.34722592395167023,0.2919891515389633,0.2816263076071777,0.5060288335517693,0.017429193899782137,0.16455696202531644,0.14285714285714285,0.9484536082474226
False,Orianna,Mage,Support,sup,0.19589347274311475,0.6214088103851884,0.043582311656005686,0.1747426160659452,0.18963927169244552,0.0,0.2962962962962963,0.16455696202531644,0.14285714285714285,0.0
True,Sejuani,Tank,Fighter,sup,0.2083960843373494,0.30495140654259384,0.2384059007948381,0.2735627295573169,0.3467591196864637,0.33087135377711296,0.02336448598130841,0.14473684210526316,0.15217391304347827,0.9069767441860463
True,Camille,Fighter,Tank,sup,0.1922063253012048,0.0031488978857399912,0.3352239466118562,0.21656292286874154,0.21760627072656014,0.09424083769633508,0.3130841121495327,0.14473684210526316,0.15217391304347827,0.04651162790697674
True,Soraka,Support,Mage,sup,0.13704819277108435,0.121195953509295,0.017158616383291487,0.05499323410013532,0.06858607175158275,0.5267389678384443,0.02102803738317757,0.34210526315789475,0.32608695652173914,0.0
True,Ezreal,Marksman,Mage,sup,0.24281501004016065,0.11964765820334974,0.32533725332049795,0.2383259230620529,0.17564063913174555,0.0,0.352803738317757,0.09210526315789473,0.17391304347826084,0.0
True,Karma,Mage,Support,sup,0.2195343875502008,0.4510560838590215,0.0838742828895162,0.21655519041175333,0.19140789870364788,0.0481488406881077,0.2897196261682243,0.27631578947368424,0.1956521739130435,0.04651162790697674
True,Cho'Gath,Tank,Mage,top,0.23209939148073025,0.5988584618612948,0.09237050856548028,0.2449947440512216,0.20750633316116973,0.4386700812433769,0.305909617612978,155.0,0.16037735849056606,0.14814814814814814
True,Zed,Assassin,Fighter,mid,0.2107167004732928,0.024018466058126117,0.4656847338083443,0.40518969196954735,0.1877075186305615,0.011391734369480749,0.31170336037079954,165.0,0.11320754716981132,0.07407407407407407
True,Tahm Kench,Support,Tank,sup,0.1570317782285328,0.06286853425663624,0.02472613819532352,0.055479884050584516,0.2367372537445584,0.2511038502296009,0.07995365005793742,0.22,0.2547169811320755,0.0
True,Elise,Mage,Fighter,jg,0.16053076402974986,0.19284020564473825,0.055308694661749314,0.08982639441913802,0.1847561425514646,0.18818438714235253,0.032444959443800686,0.39,0.3584905660377358,0.6296296296296297
True,Ezreal,Marksman,Mage,adc,0.2396213657876944,0.1214143321792047,0.36190992476910255,0.20450928550950848,0.18329275191224573,0.11064994701518896,0.26998841251448435,0.07,0.11320754716981132,0.14814814814814814
False,Caitlyn,Marksman,,adc,0.2102889130485069,0.08569062632846819,0.4260729947170333,0.1928465500470412,0.1304189766427338,0.07534725961020781,0.3348837209302325,0.14606741573033707,0.09821428571428573,0.09230769230769233
False,Zyra,Mage,Support,sup,0.14496541833406584,0.10494455859430353,0.01880546251855944,0.04536524692637655,0.1308330051400123,0.002691934962851297,0.04186046511627907,0.43258426966292135,0.5892857142857143,0.007692307692307694
False,Zac,Tank,Fighter,jg,0.1820221600240568,0.29113823154314866,0.080677462794793,0.14562676404458547,0.34787482201823744,0.5578766017013029,0.0248062015503876,0.11235955056179776,0.08035714285714286,0.8076923076923077
False,Gnar,Fighter,Tank,top,0.24029053225694524,0.03837058948561712,0.4363626946583336,0.18752053068839605,0.2437012128005493,0.08005814579519759,0.2744186046511628,0.19662921348314608,0.09821428571428573,0.05384615384615385
False,Vladimir,Mage,Tank,mid,0.22243297633642525,0.4798559940484625,0.038081385311280684,0.4286409082936008,0.14717198339846707,0.2840260579304404,0.324031007751938,0.11235955056179776,0.13392857142857142,0.038461538461538464
False,Caitlyn,Marksman,,adc,0.21593338584449195,0.12315309271434326,0.41902366753401976,0.27045710795533645,0.15462631731605914,0.1054806293798757,0.3053348467650397,0.0963302752293578,0.1,0.16580310880829016
False,Illaoi,Fighter,Tank,top,0.1940287311053599,0.0025788273178585803,0.4359308275544378,0.2244001610356448,0.2742917915498405,0.11275287584291947,0.2814982973893303,0.07339449541284404,0.10909090909090907,0.0
False,Corki,Marksman,,mid,0.23624395183976601,0.4097222594928217,0.05276079730083042,0.2277362577272653,0.1677559702214058,0.07424302525452862,0.3110102156640181,0.1743119266055046,0.13636363636363635,0.04145077720207254
